 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,162681,1,1,48,178,48,48,48,0,178,178,178,0,1389.221851,12.29399868,162681,0,162681,162681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.146999342,6.146999342,48,178,91.33333333,75.05553499,5633.333333,0,0,0,0,0,0,0,0,1,137,48,178,32,0,0,0,0,0,0,1,48,1,178,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
37418,314,2,0,0,0,0,0,0,0,0,0,0,0,0,6369.426752,314,0,314,314,314,314,0,314,314,0,0,0,0,0,0,0,0,0,64,0,6369.426752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,365,2,0,0,0,0,0,0,0,0,0,0,0,0,5479.452055,365,0,365,365,365,365,0,365,365,0,0,0,0,0,0,0,0,0,64,0,5479.452055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,409,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30442,1,1,58,186,58,58,58,0,186,186,186,0,8015.2421,65.69870574,30442,0,30442,30442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.84935287,32.84935287,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151,58,186,32,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,12214587,53,45,19390,62963,1072,0,365.8490566,461.0130315,4127,0,1399.177778,1505.719404,6742.18457,8.023193907,125923.5773,346816.2784,1991073,0,10200000,196606.0385,375417.2427,1521847,4,12200000,277598,481358.0075,1991138,3,0,0,0,0,1704,1448,4.339074256,3.684119651,0,4127,831.8484848,1184.479317,1402991.252,0,0,0,1,0,0,0,0,0,840.3367347,365.8490566,1399.177778,1704,0,0,0,0,0,0,53,19390,45,62963,29200,8,22,32,0,0,0,0,0,0,0,0,BENIGN
53,47990,1,1,85,163,85,85,85,0,163,163,163,0,5167.74328,41.67534903,47990,0,47990,47990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,20.83767452,20.83767452,85,163,111,45.033321,2028,0,0,0,0,0,0,0,0,1,166.5,85,163,20,0,0,0,0,0,0,1,85,1,163,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,70875,1,1,40,104,40,40,40,0,104,104,104,0,2031.746032,28.21869489,70875,0,70875,70875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14.10934744,14.10934744,40,104,61.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,92,40,104,32,0,0,0,0,0,0,1,40,1,104,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,17154130,17,16,813,20887,461,0,47.82352941,121.4455821,2836,0,1305.4375,943.8669376,1265.001489,1.923734984,536066.5625,2075398.444,9999369,3,17200000,1072133.125,2886400.371,9999518,3,10600000,704860.8,2585980.02,10000000,3,0,0,0,0,552,520,0.991014992,0.932719992,0,2836,638.2352941,905.456592,819851.6399,0,0,0,1,0,0,0,0,0,657.5757576,47.82352941,1305.4375,552,0,0,0,0,0,0,17,813,16,20887,29200,179,3,32,574905,0,574905,574905,9999369,0,9999369,9999369,BENIGN
44342,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,1006,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60554,1,1,45,77,45,45,45,0,77,77,77,0,2014.730654,33.02837137,60554,0,60554,60554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.51418569,16.51418569,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45,77,32,0,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,241,2,2,134,390,67,67,67,0,195,195,195,0,2174273.859,16597.51037,80.33333333,97.60293711,190,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,8298.755187,8298.755187,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67,195,64,0,0,0,0,0,0,2,134,2,390,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,210879,14,9,893,5674,300,0,63.78571429,94.35055629,2298,0,630.4444444,864.8023056,31141.0809,109.067285,9585.409091,18246.00057,50502,3,210879,16221.46154,22241.39185,52213,3,155886,19485.75,26079.56305,54817,3,0,0,0,0,456,296,66.38878219,42.67850284,0,2298,273.625,587.4039283,345043.375,0,0,0,1,0,0,0,0,0,285.5217391,63.78571429,630.4444444,456,0,0,0,0,0,0,14,893,9,5674,29200,118,7,32,0,0,0,0,0,0,0,0,BENIGN
60866,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,4240128,2,0,12,0,6,6,6,0,0,0,0,0,2.830103242,0.471683874,4240128,0,4240128,4240128,4240128,4240128,0,4240128,4240128,0,0,0,0,0,0,0,0,0,40,0,0.471683874,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,61810,4,2,160,194,40,40,40,0,97,97,97,0,5727.228604,97.07167125,12362,17536.51977,37487,3,37494,12498,21641.10882,37487,3,48,48,0,48,48,0,0,0,0,104,40,64.7144475,32.35722375,40,97,56.28571429,27.81315208,773.5714286,0,0,0,0,0,0,0,0,0,65.66666667,40,97,104,0,0,0,0,0,0,4,160,2,194,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
80,133,2,0,12,0,6,6,6,0,0,0,0,0,90225.56391,15037.59398,133,0,133,133,133,133,0,133,133,0,0,0,0,0,0,0,0,0,40,0,15037.59398,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5784379,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.07455286,0.69151762,1928126.333,3319577.242,5761221,89,5784379,2892189.5,4057423.258,5761221,23158,0,0,0,0,0,0,0,0,0,72,32,0.518638215,0.172879405,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
443,1999731,7,6,1532,1090,964,0,218.8571429,379.4506681,953,0,181.6666667,381.8275352,1311.176353,6.500874368,166644.25,563974.1017,1957167,47,42564,7094,16389.05626,40540,142,1999440,399888,891985.0297,1995519,475,0,0,0,0,232,200,3.500470813,3.000403554,0,964,187.2857143,354.6505167,125776.989,0,0,0,1,0,0,0,0,0,201.6923077,218.8571429,181.6666667,232,0,0,0,0,0,0,7,1532,6,1090,29200,8,3,32,0,0,0,0,0,0,0,0,BENIGN
443,60295227,13,13,981,4429,614,0,75.46153846,171.7889283,1460,2,340.6923077,556.9800093,89.72517841,0.431211578,2411809.08,4325454.913,10000000,22,60300000,5024602.25,5191965.32,10100000,270,60200000,5020401.417,5208246.197,10100000,49,0,0,0,0,272,264,0.215605789,0.215605789,0,1460,200.3703704,419.5147516,175992.6268,0,0,0,1,0,0,0,0,1,208.0769231,75.46153846,340.6923077,272,0,0,0,0,0,0,13,981,13,4429,8192,31314,12,20,96108.83333,112004.475,324737,50322,9953074.333,87434.31294,10000000,9783419,BENIGN
443,6028642,9,6,387,4099,194,0,43,77.62087348,1418,0,683.1666667,666.9591942,744.114512,2.488122532,430617.2857,1562607.861,5859429,3,6028642,753580.25,2063270.509,5859429,3,93710,18742,19936.7373,42355,61,0,0,0,0,296,200,1.492873519,0.995249013,0,1418,280.375,505.4075418,255436.7833,0,0,0,1,0,0,0,0,0,299.0666667,43,683.1666667,296,0,0,0,0,0,0,9,387,6,4099,29200,349,3,32,169210,0,169210,169210,5859429,0,5859429,5859429,BENIGN
443,4974297,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,33.97465009,1.206200595,994859.4,2187639.685,4908054,3,4974297,1243574.25,2443078.429,4908054,3,0,0,0,0,0,1,0,0,0,160,32,1.005167162,0.201033432,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,301,124,2,32,0,0,0,0,0,0,0,0,BENIGN
53,23620,1,1,52,68,52,52,52,0,68,68,68,0,5080.440305,84.67400508,23620,0,23620,23620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.33700254,42.33700254,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,115634616,17,15,437,1655,437,0,25.70588235,105.9880681,1448,0,110.3333333,373.8746288,18.09146839,0.276733742,3730148.903,4828277.459,10000000,3,116000000,7227163.5,4472519.136,10100000,3,111000000,7895810.857,4274495.199,10100000,4,0,0,0,0,552,488,0.1470148,0.129718942,0,1448,63.39393939,262.0771522,68684.43371,0,0,0,1,0,0,0,0,0,65.375,25.70588235,110.3333333,552,0,0,0,0,0,0,17,437,15,1655,29200,285,1,32,26133.09091,7726.827544,49404,23493,10000000,7953.044601,10000000,9999523,BENIGN
3268,68,3,0,114,0,57,0,38,32.90896534,0,0,0,0,1676470.588,44117.64706,34,43.84062043,65,3,68,34,43.84062043,65,3,0,0,0,0,0,1,0,0,0,96,0,44117.64706,0,0,57,42.75,28.5,812.25,0,1,0,0,1,0,0,0,0,57,38,0,96,0,0,0,0,0,0,3,114,0,0,548,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,118285770,23,26,2143,5555,394,0,93.17391304,130.3922935,1430,0,213.6538462,425.8782871,65.07967949,0.414251013,2464286.875,11700000,58200000,1,118000000,5376625.909,17100000,58300000,19,118000000,4727698.36,16100000,58200000,1,0,0,0,0,472,532,0.194444353,0.21980666,0,1430,153.96,322.9231892,104279.3861,0,0,0,1,0,0,0,0,1,157.1020408,93.17391304,213.6538462,472,0,0,0,0,0,0,23,2143,26,5555,8192,385,22,20,1003627.5,1296949.095,1920709,86546,58100000,121734.7963,58200000,58000000,BENIGN
53,183,2,2,82,114,41,41,41,0,57,57,57,0,1071038.251,21857.9235,61,64.83826031,131,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,10928.96175,10928.96175,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,24089,1,1,47,192,47,47,47,0,192,192,192,0,9921.540952,83.0254473,24089,0,24089,24089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,41.51272365,41.51272365,47,192,95.33333333,83.71578903,7008.333333,0,0,0,0,0,0,0,0,1,143,47,192,32,0,0,0,0,0,0,1,47,1,192,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,2140,2,0,12,0,6,6,6,0,0,0,0,0,5607.476636,934.5794393,2140,0,2140,2140,2140,2140,0,2140,2140,0,0,0,0,0,0,0,0,0,40,0,934.5794393,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,181,2,2,72,136,36,36,36,0,68,68,68,0,1149171.271,22099.44751,60.33333333,64.39202849,130,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,11049.72376,11049.72376,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5994983,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.001673733,0.667224578,1998327.667,3440332.71,5970858,179,5994983,2997491.5,4204975.23,5970858,24125,0,0,0,0,0,0,0,0,0,72,32,0.500418433,0.166806144,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
53,486,1,1,46,107,46,46,46,0,107,107,107,0,314814.8148,4115.226337,486,0,486,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2057.613169,2057.613169,46,107,66.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,99.5,46,107,32,0,0,0,0,0,0,1,46,1,107,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,155683,4,2,120,172,30,30,30,0,86,86,86,0,1875.6062,38.53985342,31136.6,45702.526,101137,3,101149,33716.33333,58388.01015,101137,3,3,3,0,3,3,0,0,0,0,80,40,25.69323561,12.84661781,30,86,46,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,53.66666667,30,86,80,0,0,0,0,0,0,4,120,2,172,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,168,2,2,64,96,32,32,32,0,48,48,48,0,952380.9524,23809.52381,56,57.41950888,117,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,11904.7619,11904.7619,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,109777,1,1,56,158,56,56,56,0,158,158,158,0,1949.406524,18.21875256,109777,0,109777,109777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,9.109376281,9.109376281,56,158,90,58.88972746,3468,0,0,0,0,0,0,0,0,1,135,56,158,44,0,0,0,0,0,0,1,56,1,158,-1,-1,0,44,0,0,0,0,0,0,0,0,BENIGN
80,61463321,12,12,1684,809,833,0,140.3333333,315.2344967,478,2,67.41666667,150.7245883,40.56077608,0.390476785,2672318.304,4444618.045,10000000,118,61100000,5558528,5139438.396,10100000,508,61400000,5582956.818,5134631.087,10100000,8081,0,0,0,0,252,244,0.195238393,0.195238393,0,833,99.72,240.2478789,57719.04333,0,0,0,1,0,0,0,0,1,103.875,140.3333333,67.41666667,252,0,0,0,0,0,0,12,1684,12,809,8192,31654,11,20,203053.1667,373204.6927,964854,50563,9987581.5,30822.83158,10000000,9924672,BENIGN
443,116976319,55,50,1322,51907,474,0,24.03636364,93.98166954,2836,0,1038.14,737.5075236,455.040819,0.897617577,1124772.298,3117396.227,10000000,1,117000000,2166228.13,4091115.304,10100000,1,111000000,2274562.755,4226083.166,10100000,1,0,0,0,0,1768,1608,0.470180635,0.427436941,0,2836,502.1603774,719.245122,517313.5455,0,0,0,1,0,0,0,0,0,506.9428571,24.03636364,1038.14,1768,0,0,0,0,0,0,55,1322,50,51907,29200,365,5,32,115346.6667,269560.9537,971317,37183,9632679.583,1306022.539,10000000,5485519,BENIGN
55565,48,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,895833.3333,62500,24,31.11269837,46,2,48,24,31.11269837,46,2,0,0,0,0,0,0,0,0,0,60,0,62500,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,23627,1,1,49,114,49,49,49,0,114,114,114,0,6898.886867,84.64891861,23627,0,23627,23627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.32445931,42.32445931,49,114,70.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,106,49,114,32,0,0,0,0,0,0,1,49,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
50882,16363,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,1894.51812,183.3404632,8181.5,11566.14562,16360,3,16363,8181.5,11566.14562,16360,3,0,0,0,0,0,0,0,0,0,96,0,183.3404632,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,208,2,2,148,404,74,74,74,0,202,202,202,0,2653846.154,19230.76923,69.33333333,114.8927036,202,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,9615.384615,9615.384615,74,202,125.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,156.5,74,202,40,0,0,0,0,0,0,2,148,2,404,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31054,2,2,70,262,35,35,35,0,131,131,131,0,10691.05429,128.807883,10351.33333,17884.01547,31002,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,40,64.40394152,64.40394152,35,131,73.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,91.75,35,131,64,0,0,0,0,0,0,2,70,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,233,2,2,64,532,32,32,32,0,266,266,266,0,2557939.914,17167.38197,77.66666667,128.461408,226,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,8583.690987,8583.690987,32,266,125.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,157,32,266,40,0,0,0,0,0,0,2,64,2,532,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,153,2,2,70,230,35,35,35,0,115,115,115,0,1960784.314,26143.79085,51,82.27393269,146,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,40,13071.89542,13071.89542,35,115,67,43.8178046,1920,0,0,0,0,0,0,0,0,1,83.75,35,115,64,0,0,0,0,0,0,2,70,2,230,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,84,2,0,12,0,6,6,6,0,0,0,0,0,142857.1429,23809.52381,84,0,84,84,84,84,0,84,84,0,0,0,0,0,0,0,0,0,40,0,23809.52381,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16284,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
22,153,1,1,0,0,0,0,0,0,0,0,0,0,0,13071.89542,153,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6535.947712,6535.947712,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
443,117374447,25,22,1936,7851,549,0,77.44,172.0060755,2043,0,356.8636364,679.4170677,83.38271447,0.400427872,2551618.413,4299433.033,10000000,2,117000000,4890601.958,4951697.094,10100000,4,112000000,5341352.619,5061518.721,10100000,2,0,0,0,0,808,712,0.212993549,0.187434323,0,2043,203.8958333,491.6311643,241701.2017,0,0,0,1,0,0,0,0,0,208.2340426,77.44,356.8636364,808,0,0,0,0,0,0,25,1936,22,7851,29200,131,6,32,168491.1667,475744.6236,1679183,31010,9612712.417,1397711.001,10000000,5174436,BENIGN
443,66213810,15,17,1232,6604,428,0,82.13333333,150.5977929,1460,0,388.4705882,568.7447931,118.3438923,0.483282868,2135929.355,3991888.225,9992528,4,61300000,4378772.286,5038767.863,10000000,16260,66200000,4136604.75,4852821.342,10000000,4,0,0,0,0,312,424,0.226538844,0.256744024,0,1460,237.4545455,443.670774,196843.7557,0,0,0,1,0,0,0,0,1,244.875,82.13333333,388.4705882,312,0,0,0,0,0,0,15,1232,17,6604,8192,11,14,20,258385.8333,563801.597,1409241,28070,9958749.5,77574.56207,9992528,9800618,BENIGN
53,171,2,2,76,108,38,38,38,0,54,54,54,0,1076023.392,23391.81287,57,59.01694672,120,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11695.90643,11695.90643,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,144,2,2,80,112,40,40,40,0,56,56,56,0,1333333.333,27777.77778,48,77.07788269,137,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,13888.88889,13888.88889,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,96058448,20,21,4348,2274,1203,0,217.4,399.1546858,611,0,108.2857143,205.4011059,68.9371954,0.426823469,2401461.2,3995569.041,10000000,3,91600000,4818924.105,4738525.283,10100000,260,96000000,4797861.55,4725036.183,10100000,3,0,0,0,0,412,528,0.20820657,0.218616899,0,1203,157.6666667,313.0645275,98009.39837,0,0,0,1,0,0,0,0,1,161.5121951,217.4,108.2857143,412,0,0,0,0,0,0,20,4348,21,2274,8192,153,19,20,754884.2222,1629678.295,5051809,100669,9418400,1524157.416,10000000,5362197,BENIGN
53,133342,1,1,64,157,64,64,64,0,157,157,157,0,1657.39227,14.99902506,133342,0,133342,133342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7.499512532,7.499512532,64,157,95,53.69357503,2883,0,0,0,0,0,0,0,0,1,142.5,64,157,32,0,0,0,0,0,0,1,64,1,157,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,23724,1,1,6,6,6,6,6,0,6,6,6,0,505.8168943,84.30281571,23724,0,23724,23724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.15140786,42.15140786,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,16226,292,0,20,0,0,0,0,0,0,0,0,BENIGN
443,30310736,12,11,1105,3803,740,0,92.08333333,212.8791626,1460,0,345.7272727,567.0377573,161.922825,0.758807044,1377760.727,3497923.617,10200000,2,20600000,1868460.455,4080714.312,10200000,3,30300000,3027484.9,4813400.811,10200000,2,0,0,0,0,260,232,0.395899328,0.362907717,0,1460,204.5,423.5809044,179420.7826,0,0,0,1,0,0,0,0,0,213.3913043,92.08333333,345.7272727,260,0,0,0,0,0,0,12,1105,11,3803,29200,63,11,20,127519.6667,158794.7186,310880,35778,9976058,242299.2694,10200000,9721767,BENIGN
443,115548749,38,45,1142,50084,597,0,30.05263158,100.8362192,2920,0,1112.977778,773.0477608,443.3280364,0.718311541,1409131.085,3440335.485,10000000,3,116000000,3122939.162,4611572.103,10000000,3,110000000,2509720.068,4388293.874,10000000,48,0,0,0,0,772,1044,0.328865525,0.389446016,0,2920,609.8333333,785.4713547,616965.249,0,0,0,1,0,0,0,0,1,617.1807229,30.05263158,1112.977778,772,0,0,0,0,0,0,38,1142,45,50084,8192,62,37,20,56768.5,115638.1816,423969,23248,9572293.667,1411707.642,10000000,5094694,BENIGN
80,116170785,16,14,540,1035,456,0,33.75,112.6099463,1029,0,73.92857143,274.8931161,13.55762553,0.258240486,4005889.138,4868449.612,10000000,73,116000000,7744719,4090433.547,10000000,219,111000000,8517932.462,3680585.361,10000000,23497,0,0,0,0,332,424,0.137728259,0.120512227,0,1029,50.80645161,198.9385867,39576.56129,0,0,0,1,0,0,0,0,0,52.5,33.75,73.92857143,332,0,0,0,0,0,0,16,540,14,1035,8192,946,15,20,68895.63636,151927.7858,526975,22878,9997738.364,16290.81292,10000000,9950050,BENIGN
53,30650,1,1,61,89,61,61,61,0,89,89,89,0,4893.964111,65.25285481,30650,0,30650,30650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.62642741,32.62642741,61,89,70.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,105.5,61,89,32,0,0,0,0,0,0,1,61,1,89,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,116101288,24,21,800,6831,336,0,33.33333333,78.29690797,1460,2,325.2857143,559.4253429,65.72709168,0.387592599,2638665.636,4355196.961,10100000,3,116000000,5047882.087,5102374.327,10300000,3,113000000,5658061.8,5198588.66,10300000,4,0,0,0,0,500,424,0.206716053,0.180876546,0,1460,165.8913043,405.0489808,164064.6768,0,0,0,1,0,0,0,0,0,169.5777778,33.33333333,325.2857143,500,0,0,0,0,0,0,24,800,21,6831,29200,40958,23,20,224445.3636,153705.2542,687884,177892,10100000,26199.85152,10100000,10000000,BENIGN
443,599235,346,603,2727,1213579,267,0,7.88150289,19.57180326,4380,0,2012.568823,789.7617412,2029764.617,1583.685866,632.1044304,2971.411139,25850,0,598954,1736.098551,4874.827627,26175,1,575574,956.10299,3905.043927,43500,1,0,0,0,0,6944,12072,577.4028553,1006.283011,0,4380,1280.322105,1152.622455,1328538.524,0,0,0,1,0,0,0,0,1,1281.671233,7.88150289,2012.568823,6944,0,0,0,0,0,0,346,2727,603,1213579,65535,292,345,20,0,0,0,0,0,0,0,0,BENIGN
53,30463,1,1,52,96,52,52,52,0,96,96,96,0,4858.352756,65.65341562,30463,0,30463,30463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.82670781,32.82670781,52,96,66.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,100,52,96,32,0,0,0,0,0,0,1,52,1,96,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17819,343,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,142857.1429,11661.80758,114.3333333,134.6563527,264,3,343,171.5,238.2949853,340,3,0,0,0,0,0,0,0,0,0,60,20,8746.355685,2915.451895,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,127,0,2,20,0,0,0,0,0,0,0,0,BENIGN
