lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0249667,-75.2829046,SCHUYLKILL EXPY & MILL CREEK RD UNDERPASS; LOWER MERION; 2018-01-22 @ 18:53:12-Station:STA22;,,Fire: VEHICLE ACCIDENT,2018-01-22 18:53:12,LOWER MERION,SCHUYLKILL EXPY & MILL CREEK RD UNDERPASS,1
40.2477323,-75.2801218,WALNUT ST & W 7TH ST;  LANSDALE; Station 345; 2018-01-22 @ 20:33:47;,19446,EMS: SUBJECT IN PAIN,2018-01-22 20:33:47,LANSDALE,WALNUT ST & W 7TH ST,1
40.2498340,-75.3483936,SUMNEYTOWN PIKE & OLD FORTY FOOT RD; TOWAMENCIN; 2018-01-22 @ 22:43:59;,19438,Traffic: VEHICLE ACCIDENT -,2018-01-22 22:43:59,TOWAMENCIN,SUMNEYTOWN PIKE & OLD FORTY FOOT RD,1
40.1189549,-75.3418507,SWEDE ST;  NORRISTOWN; Station 308A; 2018-01-23 @ 02:08:07;,19401,EMS: ASSAULT VICTIM,2018-01-23 02:08:07,NORRISTOWN,SWEDE ST,1
40.1816163,-75.1520502,EMBER LN & WHETSTONE RD;  HORSHAM; Station 352; 2018-01-23 @ 06:35:04;,19044,EMS: MEDICAL ALERT ALARM,2018-01-23 06:35:04,HORSHAM,EMBER LN & WHETSTONE RD,1
40.1166307,-75.3367041,ARCH ST & APPLETREE ALY; NORRISTOWN; 2018-01-23 @ 07:54:51-Station:STA27;,19401,Fire: FIRE INVESTIGATION,2018-01-23 07:54:51,NORRISTOWN,ARCH ST & APPLETREE ALY,1
40.2212266,-75.2887369,SUMNEYTOWN PIKE & RR OVERPASS;  UPPER GWYNEDD; Station 345B; 2018-01-23 @ 09:03:12;,,EMS: DIZZINESS,2018-01-23 09:03:12,UPPER GWYNEDD,SUMNEYTOWN PIKE & RR OVERPASS,1
40.0884217,-75.1499725,GREENWOOD AVE; CHELTENHAM; 2018-01-23 @ 09:41:30-Station:STA2;,19095,Fire: VEHICLE ACCIDENT,2018-01-23 09:41:30,CHELTENHAM,GREENWOOD AVE,1
40.2232739,-75.3744700,COVENTRY WAY & KERR RD;  TOWAMENCIN; Station 336; 2018-01-23 @ 10:46:05;,19438,EMS: SUBJECT IN PAIN,2018-01-23 10:46:05,TOWAMENCIN,COVENTRY WAY & KERR RD,1
40.1793752,-75.2362381,RT309 EXPY & TENNIS AVE UNDERPASS; LOWER GWYNEDD; 2018-01-23 @ 11:43:47;,,Traffic: DISABLED VEHICLE -,2018-01-23 11:43:47,LOWER GWYNEDD,RT309 EXPY & TENNIS AVE UNDERPASS,1
40.1068386,-75.1238039,OLD YORK RD & HARTE RD;  ABINGTON; Station 382; 2018-01-23 @ 12:31:11;,19046,EMS: RESPIRATORY EMERGENCY,2018-01-23 12:31:11,ABINGTON,OLD YORK RD & HARTE RD,1
40.1207984,-75.3407041,ELM ST & SWEDE ST;  NORRISTOWN; Station 308A; 2018-01-23 @ 13:47:51;,19401,EMS: RESPIRATORY EMERGENCY,2018-01-23 13:47:51,NORRISTOWN,ELM ST & SWEDE ST,1
40.0823492,-75.1613157,LIMEKILN PIKE & GREENWOOD AVE; CHELTENHAM; 2018-01-23 @ 14:57:32;,19095,Traffic: VEHICLE FIRE -,2018-01-23 14:57:32,CHELTENHAM,LIMEKILN PIKE & GREENWOOD AVE,1
40.2492755,-75.2761204,BROAD ST & HATFIELD ST;  HATFIELD TOWNSHIP; Station 345; 2018-01-23 @ 15:55:21;,19446,EMS: SYNCOPAL EPISODE,2018-01-23 15:55:21,HATFIELD TOWNSHIP,BROAD ST & HATFIELD ST,1
40.2572826,-75.6006575,WALNUT RIDGE ESTS & KEPLER RD;  LOWER POTTSGROVE; Station 329B; 2018-01-23 @ 17:03:34;,19464,EMS: SUBJECT IN PAIN,2018-01-23 17:03:34,LOWER POTTSGROVE,WALNUT RIDGE ESTS & KEPLER RD,1
40.2399877,-75.6179568,CHERRY LN & ROSE CT;  POTTSTOWN; Station 329; 2018-01-23 @ 17:54:09;,19464,EMS: GENERAL WEAKNESS,2018-01-23 17:54:09,POTTSTOWN,CHERRY LN & ROSE CT,1
40.2109067,-75.2782709,E WALNUT ST & N MAIN ST; NORTH WALES; 2018-01-23 @ 18:51:45;,19454,Traffic: VEHICLE ACCIDENT -,2018-01-23 18:51:45,NORTH WALES,E WALNUT ST & N MAIN ST,1
40.3116295,-75.3310962,SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2018-01-23 @ 20:33:43;,18964,EMS: UNCONSCIOUS SUBJECT,2018-01-23 20:33:43,FRANCONIA,SUMMIT ST & COLONIAL AVE,1
40.1521654,-75.2334496,MERCER HILL RD & MORRIS RD; WHITPAIN; 2018-01-23 @ 23:23:38;,19002,Traffic: VEHICLE ACCIDENT -,2018-01-23 23:23:38,WHITPAIN,MERCER HILL RD & MORRIS RD,1
40.4225670,-75.5140810,MILL HILL RD & VICTOR DR;  UPPER HANOVER; Station 369; 2018-01-24 @ 04:30:39;,18041,EMS: CARDIAC EMERGENCY,2018-01-24 04:30:39,UPPER HANOVER,MILL HILL RD & VICTOR DR,1
40.1195583,-75.3470376,CORSON ST & W BLACKBERRY ALY;  NORRISTOWN; Station 308A; 2018-01-24 @ 07:13:39;,19401,EMS: RESPIRATORY EMERGENCY,2018-01-24 07:13:39,NORRISTOWN,CORSON ST & W BLACKBERRY ALY,1
40.1656072,-75.2745896,HEMLOCK DR & LARCH CIR;  WHITPAIN; Station 385; 2018-01-24 @ 08:33:01;,19422,EMS: FRACTURE,2018-01-24 08:33:01,WHITPAIN,HEMLOCK DR & LARCH CIR,1
40.1781092,-75.5376945,2ND AVE & GREEN ST;  ROYERSFORD; Station 325; 2018-01-24 @ 09:40:51;,19468,EMS: FALL VICTIM,2018-01-24 09:40:51,ROYERSFORD,2ND AVE & GREEN ST,1
40.2376779,-75.2876290,BROAD ST & E BLAINE ST; LANSDALE; 2018-01-24 @ 11:10:11-Station:STA14;,19446,Fire: FIRE ALARM,2018-01-24 11:10:11,LANSDALE,BROAD ST & E BLAINE ST,1
40.1251980,-75.1090603,MEADOWBROOK RD & SHOEMAKER RD;  ABINGTON; Station 381; 2018-01-24 @ 12:45:19;,19001,EMS: SUBJECT IN PAIN,2018-01-24 12:45:19,ABINGTON,MEADOWBROOK RD & SHOEMAKER RD,1
40.1025349,-75.1605368,MONTIER RD & RADCLIFFE RD;  CHELTENHAM; Station 358A; 2018-01-24 @ 13:48:17;,19038,EMS: RESPIRATORY EMERGENCY,2018-01-24 13:48:17,CHELTENHAM,MONTIER RD & RADCLIFFE RD,1
40.0976450,-75.1456520,E GLENSIDE AVE & RICES MILL RD; CHELTENHAM; 2018-01-24 @ 15:02:07;,19095,Traffic: VEHICLE ACCIDENT -,2018-01-24 15:02:07,CHELTENHAM,E GLENSIDE AVE & RICES MILL RD,1
40.1565774,-75.3146017,TALBOT RD & THAYER DR; WHITPAIN; 2018-01-24 @ 16:40:06-Station:STA33;,19422,Fire: FIRE ALARM,2018-01-24 16:40:06,WHITPAIN,TALBOT RD & THAYER DR,1
40.1947722,-75.1566817,HORSHAM RD & PRIVET RD; HORSHAM; 2018-01-24 @ 17:09:49;,19044,Traffic: DISABLED VEHICLE -,2018-01-24 17:09:49,HORSHAM,HORSHAM RD & PRIVET RD,1
40.1218989,-75.2886415,GERMANTOWN PIKE & WALTON RD;  PLYMOUTH; Station 308; 2018-01-24 @ 18:05:00;,19462,EMS: RESPIRATORY EMERGENCY,2018-01-24 18:05:00,PLYMOUTH,GERMANTOWN PIKE & WALTON RD,1
40.2212266,-75.2887369,EXTENSION PENNSYLVANIA TPKE & MORRIS RD OVERPASS; UPPER GWYNEDD; 2018-01-24 @ 19:21:03;,,Traffic: VEHICLE ACCIDENT -,2018-01-24 19:21:03,UPPER GWYNEDD,EXTENSION PENNSYLVANIA TPKE & MORRIS RD OVERPASS,1
40.1293980,-75.3322134,PINE ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2018-01-24 @ 22:02:37;,19401,EMS: RESPIRATORY EMERGENCY,2018-01-24 22:02:37,NORRISTOWN,PINE ST & W ROBERTS ST,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2018-01-25 @ 00:49:32;,19468,EMS: CVA/STROKE,2018-01-25 00:49:32,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.0823492,-75.1613157,LIMEKILN PIKE & GREENWOOD AVE; CHELTENHAM; 2018-01-25 @ 06:10:24;,19095,Traffic: DISABLED VEHICLE -,2018-01-25 06:10:24,CHELTENHAM,LIMEKILN PIKE & GREENWOOD AVE,1
40.2621320,-75.3684071,MAIN ST & RUTH CT; LOWER SALFORD; 2018-01-25 @ 07:42:28;,19438,Traffic: VEHICLE ACCIDENT -,2018-01-25 07:42:28,LOWER SALFORD,MAIN ST & RUTH CT,1
40.0956518,-75.2448770,FOX HOUND DR & MARBLE HL;  WHITEMARSH; Station 318; 2018-01-25 @ 08:49:52;,19444,EMS: RESPIRATORY EMERGENCY,2018-01-25 08:49:52,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
40.1293980,-75.3322134,PINE ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2018-01-25 @ 09:55:29;,19401,EMS: RESPIRATORY EMERGENCY,2018-01-25 09:55:29,NORRISTOWN,PINE ST & W ROBERTS ST,1
40.1231771,-75.3337165,DEKALB ST & E FORNANCE ST; NORRISTOWN; 2018-01-25 @ 11:07:53;,19401,Traffic: VEHICLE ACCIDENT -,2018-01-25 11:07:53,NORRISTOWN,DEKALB ST & E FORNANCE ST,1
40.1153246,-75.3441496,SWEDE ST & W PENN ST; NORRISTOWN; 2018-01-25 @ 12:10:20;,19401,Traffic: VEHICLE ACCIDENT -,2018-01-25 12:10:20,NORRISTOWN,SWEDE ST & W PENN ST,1
40.0951072,-75.1257010,YORK RD;  JENKINTOWN; Station 382; 2018-01-25 @ 13:04:43;,19046,EMS: VEHICLE ACCIDENT,2018-01-25 13:04:43,JENKINTOWN,YORK RD,1
40.1086926,-75.1456492,EASTON RD & WELDON AVE;  ABINGTON; Station 383; 2018-01-25 @ 13:54:34;,19038,EMS: VEHICLE ACCIDENT,2018-01-25 13:54:34,ABINGTON,EASTON RD & WELDON AVE,1
40.1374953,-75.2117350,W PENNSYLVANIA AVE & FORT WASHINGTON AVE; UPPER DUBLIN; 2018-01-25 @ 15:06:26;,19034,Traffic: VEHICLE ACCIDENT -,2018-01-25 15:06:26,UPPER DUBLIN,W PENNSYLVANIA AVE & FORT WASHINGTON AVE,1
40.0086800,-75.2107603,PRESIDENTIAL BLVD & E CITY AVE;  LOWER MERION; Station 313; 2018-01-25 @ 16:13:48;,19004,EMS: VEHICLE ACCIDENT,2018-01-25 16:13:48,LOWER MERION,PRESIDENTIAL BLVD & E CITY AVE,1
40.0969036,-75.0918213,HUNTINGDON PIKE & SUSQUEHANNA RD; ABINGTON; 2018-01-25 @ 17:34:01;,19006,Traffic: VEHICLE ACCIDENT -,2018-01-25 17:34:01,ABINGTON,HUNTINGDON PIKE & SUSQUEHANNA RD,1
40.1245311,-75.3353349,POWELL ST & E FORNANCE ST;  NORRISTOWN; Station 308A; 2018-01-25 @ 18:49:13;,19401,EMS: GENERAL WEAKNESS,2018-01-25 18:49:13,NORRISTOWN,POWELL ST & E FORNANCE ST,1
40.1245311,-75.3353349,POWELL ST & E FORNANCE ST;  NORRISTOWN; Station 308A; 2018-01-25 @ 20:03:18;,19401,EMS: RESPIRATORY EMERGENCY,2018-01-25 20:03:18,NORRISTOWN,POWELL ST & E FORNANCE ST,1
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE;  UPPER GWYNEDD; Station 345B; 2018-01-25 @ 21:39:30;,19446,EMS: CVA/STROKE,2018-01-25 21:39:30,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE,1
40.2886725,-75.6507494,SUMMER GROVE LN & KUMMERER RD;  UPPER POTTSGROVE; Station 332; 2018-01-26 @ 00:18:35;,19464,EMS: UNCONSCIOUS SUBJECT,2018-01-26 00:18:35,UPPER POTTSGROVE,SUMMER GROVE LN & KUMMERER RD,1
40.0972690,-75.3447829,COATES LN & HOLLY DR;  UPPER MERION; Station 317; 2018-01-26 @ 04:40:56;,19406,EMS: CARDIAC EMERGENCY,2018-01-26 04:40:56,UPPER MERION,COATES LN & HOLLY DR,1
40.1421443,-75.0912144,EDGEHILL RD & TERWOOD RD; UPPER MORELAND; 2018-01-26 @ 07:11:27;,19006,Traffic: VEHICLE ACCIDENT -,2018-01-26 07:11:27,UPPER MORELAND,EDGEHILL RD & TERWOOD RD,1
40.1855167,-75.2277666,N BETHLEHEM PIKE & NORRISTOWN RD; LOWER GWYNEDD; 2018-01-26 @ 08:34:02;,19002,Traffic: VEHICLE ACCIDENT -,2018-01-26 08:34:02,LOWER GWYNEDD,N BETHLEHEM PIKE & NORRISTOWN RD,1
40.1325208,-75.1526926,SUSQUEHANNA RD & FITZWATERTOWN RD; UPPER DUBLIN; 2018-01-26 @ 09:40:02;,19025,Traffic: VEHICLE ACCIDENT -,2018-01-26 09:40:02,UPPER DUBLIN,SUSQUEHANNA RD & FITZWATERTOWN RD,1
40.0812601,-75.1370254,CITY  ; CHELTENHAM; 2018-01-26 @ 10:43:32;,,Traffic: VEHICLE ACCIDENT -,2018-01-26 10:43:32,CHELTENHAM,CITY,1
40.1468483,-75.4190756,REDWING LN & BLUE BIRD CIR; LOWER PROVIDENCE; 2018-01-26 @ 11:45:10;,19403,Traffic: VEHICLE ACCIDENT -,2018-01-26 11:45:10,LOWER PROVIDENCE,REDWING LN & BLUE BIRD CIR,1
40.0069268,-75.2966839,ARDMORE AVE;  LOWER MERION; Station 313; 2018-01-26 @ 13:12:15;,19003,EMS: DIZZINESS,2018-01-26 13:12:15,LOWER MERION,ARDMORE AVE,1
40.1691622,-75.0840694,KAREN LN & HOFFMAN RD;  UPPER MORELAND; Station 384; 2018-01-26 @ 14:39:15;,19040,EMS: HEMORRHAGING,2018-01-26 14:39:15,UPPER MORELAND,KAREN LN & HOFFMAN RD,1
40.0045557,-75.2843574,LANCASTER AVE & CHATHAM RD; LOWER MERION; 2018-01-26 @ 15:26:44;,19003,Traffic: VEHICLE ACCIDENT -,2018-01-26 15:26:44,LOWER MERION,LANCASTER AVE & CHATHAM RD,1
40.0135310,-75.2711030,MONTGOMERY AVE & HANSELL RD; LOWER MERION; 2018-01-26 @ 16:39:29;,19096,Traffic: VEHICLE ACCIDENT -,2018-01-26 16:39:29,LOWER MERION,MONTGOMERY AVE & HANSELL RD,1
40.0489026,-75.3286311,OLD GULPH RD & MT MORO RD; LOWER MERION; 2018-01-26 @ 17:31:02;,19085,Traffic: VEHICLE ACCIDENT -,2018-01-26 17:31:02,LOWER MERION,OLD GULPH RD & MT MORO RD,1
40.1558109,-75.4854115,BLACK ROCK RD & S COLLEGEVILLE RD;  UPPER PROVIDENCE; Station 324; 2018-01-26 @ 18:26:43;,19460,EMS: HEAD INJURY,2018-01-26 18:26:43,UPPER PROVIDENCE,BLACK ROCK RD & S COLLEGEVILLE RD,1
40.1139096,-75.3356171,WALNUT ST & MOORE ST;  NORRISTOWN; Station 308A; 2018-01-26 @ 20:44:17;,19401,EMS: ABDOMINAL PAINS,2018-01-26 20:44:17,NORRISTOWN,WALNUT ST & MOORE ST,1
40.0097305,-75.2688406,HOMEWOOD AVE & SABINE AVE; NARBERTH; 2018-01-26 @ 23:10:09-Station:STA26;,19072,Fire: CARBON MONOXIDE DETECTOR,2018-01-26 23:10:09,NARBERTH,HOMEWOOD AVE & SABINE AVE,1
40.1156170,-75.3185390,SANDY HILL RD & RIVERVIEW BLVD;  PLYMOUTH; Station 308; 2018-01-27 @ 04:44:06;,19462,EMS: RESPIRATORY EMERGENCY,2018-01-27 04:44:06,PLYMOUTH,SANDY HILL RD & RIVERVIEW BLVD,1
40.0944960,-75.1159155,FOX CHASE RD & MEETINGHOUSE RD; ABINGTON; 2018-01-27 @ 09:10:22;,19046,Traffic: VEHICLE ACCIDENT -,2018-01-27 09:10:22,ABINGTON,FOX CHASE RD & MEETINGHOUSE RD,1
40.1697742,-75.0898051,ORANGEMANS RD & LISAYNE DR;  UPPER MORELAND; Station 384; 2018-01-27 @ 10:48:36;,19040,EMS: GENERAL WEAKNESS,2018-01-27 10:48:36,UPPER MORELAND,ORANGEMANS RD & LISAYNE DR,1
40.1173769,-75.3400085,DEKALB ST & E CHESTNUT ST;  NORRISTOWN; Station 308A; 2018-01-27 @ 11:54:01;,19401,EMS: HEAD INJURY,2018-01-27 11:54:01,NORRISTOWN,DEKALB ST & E CHESTNUT ST,1
40.0102429,-75.2569660,MONTGOMERY AVE & S WOODBINE AVE;  LOWER MERION; Station 313; 2018-01-27 @ 12:36:29;,19072,EMS: HEAD INJURY,2018-01-27 12:36:29,LOWER MERION,MONTGOMERY AVE & S WOODBINE AVE,1
40.1367163,-75.1661474,JENNIFER DR & S LIMEKILN PIKE;  UPPER DUBLIN; Station 383; 2018-01-27 @ 14:20:00;,19034,EMS: HEAD INJURY,2018-01-27 14:20:00,UPPER DUBLIN,JENNIFER DR & S LIMEKILN PIKE,1
40.1379912,-75.1203081,DAVISVILLE RD & EASTON RD; ABINGTON; 2018-01-27 @ 15:28:18;,19090,Traffic: VEHICLE ACCIDENT -,2018-01-27 15:28:18,ABINGTON,DAVISVILLE RD & EASTON RD,1
40.1414828,-75.1171420,MORELAND RD & EASTON RD; ABINGTON; 2018-01-27 @ 17:10:07;,19090,Traffic: VEHICLE ACCIDENT -,2018-01-27 17:10:07,ABINGTON,MORELAND RD & EASTON RD,1
39.9950967,-75.2827399,WAYFIELD RD & KNOX RD; LOWER MERION; 2018-01-27 @ 18:32:18-Station:STA21;,19096,Fire: FIRE INVESTIGATION,2018-01-27 18:32:18,LOWER MERION,WAYFIELD RD & KNOX RD,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2018-01-27 @ 19:46:15;,19090,EMS: HEAD INJURY,2018-01-27 19:46:15,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.2415348,-75.2836785,E MAIN ST & N BROAD ST; LANSDALE; 2018-01-27 @ 20:58:22;,19446,Traffic: VEHICLE ACCIDENT -,2018-01-27 20:58:22,LANSDALE,E MAIN ST & N BROAD ST,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2018-01-27 @ 22:25:06;,19403,EMS: NAUSEA/VOMITING,2018-01-27 22:25:06,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.1551826,-75.4088953,DEFFORD PL & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2018-01-28 @ 01:25:33;,19403,EMS: UNKNOWN MEDICAL EMERGENCY,2018-01-28 01:25:33,LOWER PROVIDENCE,DEFFORD PL & SUNDERLAND DR,1
40.1773636,-75.3942375,MILL RD & KRIEBEL MILL RD;  WORCESTER; Station 322; 2018-01-28 @ 04:48:10;,19426,EMS: HEAD INJURY,2018-01-28 04:48:10,WORCESTER,MILL RD & KRIEBEL MILL RD,1
40.2007702,-75.3460505,EXTENSION PENNSYLVANIA TPKE & BETHEL RD OVERPASS; WORCESTER; 2018-01-28 @ 07:59:58-Station:STA33;,19446,Fire: VEHICLE FIRE,2018-01-28 07:59:58,WORCESTER,EXTENSION PENNSYLVANIA TPKE & BETHEL RD OVERPASS,1
40.3410024,-75.4735802,GRAVEL PIKE & PARK RD; MARLBOROUGH; 2018-01-28 @ 09:22:23;,18054,Traffic: VEHICLE ACCIDENT -,2018-01-28 09:22:23,MARLBOROUGH,GRAVEL PIKE & PARK RD,1
40.1583778,-75.2160324,BUTLER AVE & ROSEMONT AVE;  AMBLER; Station 351; 2018-01-28 @ 10:35:59;,19002,EMS: ALTERED MENTAL STATUS,2018-01-28 10:35:59,AMBLER,BUTLER AVE & ROSEMONT AVE,1
40.1281518,-75.3366840,W FREEDLEY ST;  NORRISTOWN; Station 308A; 2018-01-28 @ 12:16:44;,19401,EMS: SUBJECT IN PAIN,2018-01-28 12:16:44,NORRISTOWN,W FREEDLEY ST,1
40.1508100,-75.1207510,EASTON RD & DALLAS RD; UPPER MORELAND; 2018-01-28 @ 13:49:13;,19090,Traffic: VEHICLE ACCIDENT -,2018-01-28 13:49:13,UPPER MORELAND,EASTON RD & DALLAS RD,1
40.1218989,-75.2886415,GERMANTOWN PIKE & WALTON RD;  PLYMOUTH; Station 308; 2018-01-28 @ 15:09:43;,19462,EMS: FALL VICTIM,2018-01-28 15:09:43,PLYMOUTH,GERMANTOWN PIKE & WALTON RD,1
40.1082672,-75.3062326,CHEMICAL RD & RAMP CHEMICAL RD TO I476 SB; PLYMOUTH; 2018-01-28 @ 16:36:54;,,Traffic: DISABLED VEHICLE -,2018-01-28 16:36:54,PLYMOUTH,CHEMICAL RD & RAMP CHEMICAL RD TO I476 SB,1
40.4037752,-75.5097528,BLAKER DR & HAMILTON RD;  EAST GREENVILLE; Station 369; 2018-01-28 @ 17:54:49;,18041,EMS: GENERAL WEAKNESS,2018-01-28 17:54:49,EAST GREENVILLE,BLAKER DR & HAMILTON RD,1
40.1568468,-75.1019942,YORK RD & RR CROSSING; UPPER MORELAND; 2018-01-28 @ 20:00:11;,,Traffic: VEHICLE ACCIDENT -,2018-01-28 20:00:11,UPPER MORELAND,YORK RD & RR CROSSING,1
40.1082672,-75.3062326,RAMP I476 SB TO RIDGE PIKE & BLUEROUTE SB; PLYMOUTH; 2018-01-28 @ 21:39:30;,,Traffic: VEHICLE ACCIDENT -,2018-01-28 21:39:30,PLYMOUTH,RAMP I476 SB TO RIDGE PIKE & BLUEROUTE SB,1
40.1168702,-75.3385783,CHESTNUT ST & HIGH ALY;  NORRISTOWN; Station 308A; 2018-01-29 @ 00:03:59;,19401,EMS: CVA/STROKE,2018-01-29 00:03:59,NORRISTOWN,CHESTNUT ST & HIGH ALY,1
40.1462625,-75.3985457,3RD ST & S MIDLAND AVE;  LOWER PROVIDENCE; Station 322; 2018-01-29 @ 05:22:24;,19403,EMS: ASSAULT VICTIM,2018-01-29 05:22:24,LOWER PROVIDENCE,3RD ST & S MIDLAND AVE,1
40.0843516,-75.1367297,SERPENTINE LN & PARDEE LN;  CHELTENHAM; Station 358; 2018-01-29 @ 08:25:00;,19095,EMS: DIZZINESS,2018-01-29 08:25:00,CHELTENHAM,SERPENTINE LN & PARDEE LN,1
40.1850307,-75.5354493,WASHINGTON ST & S 5TH AVE;  ROYERSFORD; Station 325; 2018-01-29 @ 09:42:16;,19468,EMS: LACERATIONS,2018-01-29 09:42:16,ROYERSFORD,WASHINGTON ST & S 5TH AVE,1
40.3143122,-75.3239316,2ND ST & FAIRVIEW AVE;  SOUDERTON; Station 339; 2018-01-29 @ 11:03:33;,18964,EMS: HEAD INJURY,2018-01-29 11:03:33,SOUDERTON,2ND ST & FAIRVIEW AVE,1
40.1531809,-75.0418537,CARDINAL LN & ROBIN LN;  LOWER MORELAND; Station 355; 2018-01-29 @ 12:04:11;,19006,EMS: HEMORRHAGING,2018-01-29 12:04:11,LOWER MORELAND,CARDINAL LN & ROBIN LN,1
40.3587018,-75.4573621,GERYVILLE PIKE & HOPPENVILLE RD; MARLBOROUGH; 2018-01-29 @ 13:44:12-Station:STA42;,18054,Fire: CARBON MONOXIDE DETECTOR,2018-01-29 13:44:12,MARLBOROUGH,GERYVILLE PIKE & HOPPENVILLE RD,1
40.1431817,-75.3308768,STANBRIDGE ST & DOGWOOD LN;  EAST NORRITON; Station 308B; 2018-01-29 @ 14:51:28;,19401,EMS: UNKNOWN MEDICAL EMERGENCY,2018-01-29 14:51:28,EAST NORRITON,STANBRIDGE ST & DOGWOOD LN,1
40.0946197,-75.3628559,S HENDERSON RD & W DEKALB PIKE; UPPER MERION; 2018-01-29 @ 16:06:08;,19406,Traffic: VEHICLE ACCIDENT -,2018-01-29 16:06:08,UPPER MERION,S HENDERSON RD & W DEKALB PIKE,1
40.0794430,-75.3318330,SWEDELAND RD & RENAISSANCE BLVD; UPPER MERION; 2018-01-29 @ 17:33:31;,19406,Traffic: VEHICLE ACCIDENT -,2018-01-29 17:33:31,UPPER MERION,SWEDELAND RD & RENAISSANCE BLVD,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2018-01-29 @ 18:44:49;,,Traffic: DISABLED VEHICLE -,2018-01-29 18:44:49,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.1821547,-75.1877509,HOOD LN & PRIMROSE LN;  UPPER DUBLIN; Station 351; 2018-01-29 @ 20:30:52;,19002,EMS: MEDICAL ALERT ALARM,2018-01-29 20:30:52,UPPER DUBLIN,HOOD LN & PRIMROSE LN,1
40.2438810,-75.6161910,HIGH ST & BEECH ST; POTTSTOWN; 2018-01-29 @ 21:38:54;,19464,Traffic: VEHICLE ACCIDENT -,2018-01-29 21:38:54,POTTSTOWN,HIGH ST & BEECH ST,1
40.2315111,-75.6545599,URNER ST & S HANOVER ST;  CHESTER COUNTY; Station 3A84; 2018-01-30 @ 00:43:09;,19465,EMS: RESPIRATORY EMERGENCY,2018-01-30 00:43:09,CHESTER COUNTY,URNER ST & S HANOVER ST,1
40.1123035,-75.3325175,SANDY ST & FORD ST;  NORRISTOWN; Station 308A; 2018-01-30 @ 04:54:03;,19401,EMS: FALL VICTIM,2018-01-30 04:54:03,NORRISTOWN,SANDY ST & FORD ST,1
40.1058897,-75.0847407,HUNTINGDON PIKE & MOREDON RD;  ABINGTON; Station 382; 2018-01-30 @ 07:47:26;,19006,EMS: HEAD INJURY,2018-01-30 07:47:26,ABINGTON,HUNTINGDON PIKE & MOREDON RD,1
40.2378433,-75.2721633,LANSDALE AVE & E 4TH ST;  LANSDALE; Station 345; 2018-01-30 @ 08:40:11;,19446,EMS: NAUSEA/VOMITING,2018-01-30 08:40:11,LANSDALE,LANSDALE AVE & E 4TH ST,1
40.3523503,-75.5864242,HOFFMANSVILLE RD & ACORN DR;  DOUGLASS; Station 332; 2018-01-30 @ 09:54:50;,19505,EMS: RESPIRATORY EMERGENCY,2018-01-30 09:54:50,DOUGLASS,HOFFMANSVILLE RD & ACORN DR,1
40.0617557,-75.1368766,CHELTENHAM AVE & OLD YORK RD; CHELTENHAM; 2018-01-30 @ 10:57:12;,19126,Traffic: VEHICLE ACCIDENT -,2018-01-30 10:57:12,CHELTENHAM,CHELTENHAM AVE & OLD YORK RD,1
40.2741374,-75.6604687,UPLAND SQUARE DR & SELL RD; WEST POTTSGROVE; 2018-01-30 @ 12:38:55;,19464,Traffic: VEHICLE ACCIDENT -,2018-01-30 12:38:55,WEST POTTSGROVE,UPLAND SQUARE DR & SELL RD,1
40.1721490,-75.1052593,DREXEL RD & PARK AVE;  HATBORO; Station 384; 2018-01-30 @ 13:48:22;,19040,EMS: FALL VICTIM,2018-01-30 13:48:22,HATBORO,DREXEL RD & PARK AVE,1
40.1299099,-75.1121503,EDGE HILL RD & OLD WELSH RD; ABINGTON; 2018-01-30 @ 14:56:13;,19001,Traffic: VEHICLE ACCIDENT -,2018-01-30 14:56:13,ABINGTON,EDGE HILL RD & OLD WELSH RD,1
40.0984072,-75.3512535,CROOKED LN & BUSH ST;  UPPER MERION; Station 317; 2018-01-30 @ 16:02:44;,19406,EMS: LACERATIONS,2018-01-30 16:02:44,UPPER MERION,CROOKED LN & BUSH ST,1
